odds_home,odds_draw,odds_away,implied_home,implied_draw,implied_away,no_vig_home,no_vig_draw,no_vig_away,market_overround,line_dispersion_home,line_dispersion_draw,line_dispersion_away,book_count,elo_home,elo_away,elo_diff,form_pts_home_l5,form_pts_away_l5,form_gf_home_l5,form_gf_away_l5,form_ga_home_l5,form_ga_away_l5,rest_days_home,rest_days_away,league,home_team,away_team,label,kickoff_time
2.92,3.48,2.48,0.3424657534246575,0.28735632183908044,0.40322580645161293,0.3315100485526396,0.27816360395796197,0.3903263474893983,1.033047881715351,0.036996621467371975,0.08870597499605096,0.03766629793329843,4.0,1499.9277875059868,1577.3416659799086,-77.41387847392184,1.4,2.4,1.4,2.2,1.2,1.4,6.0,7.0,laliga,Vallecano,Girona,2,2023-11-11
2.0,3.25,4.42,0.5,0.3076923076923077,0.22624434389140272,0.4835886214442013,0.2975929978118162,0.21881838074398247,1.0339366515837105,0.03561951712193747,0.09310612224768038,0.19447043477094403,4.0,1475.546591224368,1508.091894541983,-32.54530331761498,1.2,2.4,1.4,1.6,2.0,1.0,7.0,8.0,laliga,Osasuna,Las Palmas,1,2023-11-11
2.58,3.16,3.04,0.38759689922480617,0.3164556962025316,0.32894736842105265,0.3752148236102865,0.3063462800362466,0.3184388963534669,1.0329999638483904,0.04716990566028299,0.08466847110938049,0.03840572873934308,4.0,1404.385263694052,1480.1158089166279,-75.73054522257598,0.4,1.4,1.4,0.8,2.2,0.6,6.0,5.0,laliga,Granada,Getafe,1,2023-11-11
1.31,5.86,9.36,0.7633587786259541,0.1706484641638225,0.10683760683760685,0.7334030416725723,0.16395187450359552,0.10264508382383225,1.0408448496273834,0.025860201081971432,0.34823662931977745,0.30752032453156664,4.0,1611.7113781512098,1533.6154537139626,78.09592443724728,1.8,0.4,1.0,1.0,1.2,1.8,7.0,6.0,epl,Man United,Luton,0,2023-11-11
2.45,3.2,3.19,0.4081632653061224,0.3125,0.31347962382445144,0.39468749395866753,0.3021826125621049,0.3031298934792275,1.034142889130574,0.02345207879911712,0.04205650960315167,0.0998436277385793,4.0,1517.137129471745,1444.3707711588997,72.76635831284534,1.4,1.4,0.8,1.2,1.2,1.0,7.0,7.0,epl,Crystal Palace,Everton,2,2023-11-11
1.49,4.43,7.55,0.6711409395973155,0.22573363431151244,0.13245033112582782,0.6520205003440767,0.21930260621053596,0.12867689344538732,1.0293249050346558,0.016583123951777013,0.11280514172678467,0.19352002480363634,4.0,1441.6124805389745,1404.1459882767567,37.4664922622178,1.8,1.2,1.0,1.2,0.6,1.2,7.0,4.0,championship,Watford,Rotherham,0,2023-11-11
4.52,4.06,1.76,0.22123893805309736,0.24630541871921185,0.5681818181818182,0.2136075570967356,0.23780939854119335,0.548583044362071,1.0357261749541276,0.17385338650713725,0.07660776723022286,0.021213203435596444,4.0,1450.6221953046906,1630.0520635732303,-179.42986826853962,0.6,2.2,0.8,2.2,3.2,0.8,7.0,7.0,epl,Bournemouth,Newcastle,0,2023-11-11
1.19,7.47,14.74,0.8403361344537815,0.13386880856760375,0.06784260515603799,0.8064278217664426,0.12846708271781349,0.065105095515744,1.0420475481774232,0.015000000000000013,0.39826969505600085,1.0539775851506519,4.0,1676.59892627658,1539.5826610517042,137.01626522487572,2.0,0.6,2.4,0.8,0.6,2.4,7.0,7.0,epl,Arsenal,Burnley,0,2023-11-11
4.5,3.95,1.78,0.2222222222222222,0.2531645569620253,0.5617977528089888,0.21425524134568502,0.2440882496343247,0.5416565090199903,1.0371845319932362,0.05448623679425822,0.06576473218982931,0.03201562118716428,4.0,1510.2878089465762,1602.9067694578255,-92.61896051124927,1.0,2.4,0.4,2.0,1.2,1.2,6.0,6.0,ligue1,Le Havre,Monaco,1,2023-11-11
5.46,4.35,1.6,0.18315018315018314,0.2298850574712644,0.625,0.1764392729485132,0.22146170811468557,0.6020990189368013,1.0380352406214475,0.26290445032368703,0.06832825184358231,0.017320508075688693,4.0,1536.083564066028,1689.0856736508797,-153.00210958485172,2.0,2.6,1.2,2.4,0.8,0.6,6.0,8.0,ligue1,Reims,Paris SG,2,2023-11-11
1.38,5.01,8.82,0.7246376811594204,0.1996007984031936,0.11337868480725623,0.6983670914883934,0.19236458807464724,0.10926832043695948,1.0376171643698702,0.01785357107135707,0.10559356040971442,0.7191096926060725,4.0,1650.8652570071304,1408.4449507582624,242.42030624886797,2.6,1.4,1.0,1.8,0.0,2.6,6.0,6.0,seriea,Juventus,Cagliari,0,2023-11-11
2.51,3.17,3.13,0.39840637450199207,0.31545741324921134,0.3194888178913738,0.3855473652715552,0.3052756740793702,0.3091769606490746,1.0333526056425772,0.02549509756796386,0.06495190528383278,0.07382411530116707,4.0,1529.2033646416637,1515.9629897237435,13.240374917920235,2.0,1.4,1.6,0.6,0.6,1.2,6.0,5.0,seriea,Monza,Torino,1,2023-11-11
5.21,3.74,1.74,0.19193857965451055,0.267379679144385,0.5747126436781609,0.1856217054971134,0.2585799694224494,0.5557983250804372,1.0340309024770564,0.12579745625409125,0.0948683298050513,0.016393596310755015,4.0,1447.613474007261,1643.312742825475,-195.69926881821402,0.4,1.4,0.6,1.0,1.8,0.8,6.0,7.0,seriea,Lecce,Milan,1,2023-11-11
3.11,3.78,2.23,0.3215434083601286,0.2645502645502646,0.4484304932735426,0.3108128537453218,0.255721686547077,0.4334654597076013,1.0345241661839357,0.12891373084353744,0.06179603547154144,0.030822070014844764,4.0,1480.0644443331082,1625.9514956761764,-145.88705134306815,1.6,2.4,1.6,1.6,1.4,1.2,7.0,5.0,epl,Wolves,Tottenham,0,2023-11-11
1.75,4.12,4.48,0.5714285714285714,0.24271844660194175,0.2232142857142857,0.5508481657892538,0.23397676944931897,0.21517506476142725,1.0373613037447988,0.020463381929681144,0.058949130612758194,0.13583077707206118,4.0,1559.1037138089532,1500.2997597321119,58.803954076841364,0.8,0.4,1.2,1.0,1.8,1.8,7.0,7.0,ligue1,Rennes,Lyon,2,2023-11-12
2.18,3.35,3.63,0.4587155963302752,0.29850746268656714,0.27548209366391185,0.4441883485712407,0.2890539104135238,0.26675774101523547,1.0327051526807542,0.046029881598805,0.07713624310270759,0.08317902379807053,4.0,1478.7893439222787,1481.1315548776747,-2.3422109553960127,1.0,1.0,0.6,1.0,0.8,1.6,7.0,8.0,ligue1,Clermont,Lorient,0,2023-11-12
1.59,4.33,5.62,0.6289308176100629,0.23094688221709006,0.17793594306049823,0.606015176154461,0.22253213165949032,0.1714526921860486,1.0378136428876512,0.025860201081971523,0.1073545527679194,0.1783781096435322,4.0,1599.7924783833507,1480.8886819017812,118.90379648156954,2.2,1.0,1.2,1.2,0.2,1.4,8.0,7.0,ligue1,Lille,Toulouse,1,2023-11-12
2.27,3.54,3.22,0.44052863436123346,0.2824858757062147,0.3105590062111801,0.4262189650014957,0.27330990128626986,0.30047113371223455,1.0335735162786281,0.04387482193696059,0.09120718173477349,0.058949130612757854,4.0,1628.8412797767437,1587.060419810934,41.78085996580967,1.8,0.8,1.2,1.0,0.2,1.6,8.0,8.0,ligue1,Lens,Marseille,0,2023-11-12
3.04,3.24,2.53,0.32894736842105265,0.30864197530864196,0.3952569169960475,0.31848628487061936,0.29882663765638356,0.3826870774729972,1.032846260725742,0.06869315832017045,0.08377798040058022,0.04301162633521312,4.0,1424.414869148205,1458.6676861338642,-34.25281698565914,0.4,1.2,0.4,1.0,1.4,1.8,7.0,7.0,ligue1,Metz,Nantes,0,2023-11-12
1.46,4.96,6.59,0.684931506849315,0.20161290322580647,0.15174506828528073,0.6596729728311543,0.19417793151884788,0.14614909564999778,1.0382894783604022,0.018708286933869726,0.11789826122551605,0.18881207588499208,4.0,1627.5609331856756,1551.2458977948868,76.31503539078881,1.6,1.4,2.2,1.6,1.0,1.8,8.0,8.0,bundesliga,RB Leipzig,Freiburg,0,2023-11-12
4.92,3.8,1.75,0.2032520325203252,0.2631578947368421,0.5714285714285714,0.19584167746495465,0.25356343503357287,0.5505948875014725,1.0378384986857387,0.19727835664360163,0.10034316120194735,0.018708286933869726,4.0,1518.856135982842,1756.168636831107,-237.31250084826502,2.0,1.8,2.4,2.4,1.2,1.0,6.0,8.0,epl,Chelsea,Man City,1,2023-11-12
1.29,6.09,10.4,0.7751937984496123,0.16420361247947454,0.09615384615384615,0.7485808096387935,0.15856637839639467,0.09285281196481188,1.035551257082933,0.007071067811865481,0.20180436070610563,1.0619204301641436,4.0,1630.596187112089,1510.312354956443,120.283832155646,3.0,0.0,2.6,0.4,0.8,2.6,8.0,8.0,bundesliga,Leverkusen,Union Berlin,0,2023-11-12
3.0,3.16,2.61,0.3333333333333333,0.3164556962025316,0.3831417624521073,0.32270635740445114,0.3063667950042257,0.37092684759132316,1.0329307919879722,0.06417748826496715,0.09027735042633896,0.028613807855649112,4.0,1606.953944851508,1552.1593329723878,54.79461187912011,1.8,2.4,1.2,1.8,1.0,0.6,9.0,7.0,seriea,Lazio,Roma,1,2023-11-12
3.8,3.53,2.05,0.2631578947368421,0.28328611898017,0.48780487804878053,0.2544434872804627,0.2739051704435576,0.4716513422759797,1.0342488917657926,0.036400549446402516,0.05958187643906494,0.02915475947422653,4.0,1466.602122557091,1559.1459023391867,-92.54377978209573,1.4,1.4,1.0,1.6,0.8,1.0,8.0,8.0,seriea,Udinese,Atalanta,1,2023-11-12
2.09,3.51,3.69,0.47846889952153115,0.2849002849002849,0.2710027100271003,0.4625695091768185,0.2754331265468805,0.261997364276301,1.0343718944489164,0.04415880433163925,0.11113055385446444,0.0665206734782503,4.0,1555.0969978736841,1555.13658768127,-0.03958980758579855,1.2,2.2,1.2,1.8,1.0,0.8,7.0,9.0,seriea,Fiorentina,Bologna,0,2023-11-12
1.22,7.07,11.78,0.819672131147541,0.14144271570014144,0.08488964346349746,0.7836220004215217,0.13522190106283685,0.08115609851564148,1.0460044903111798,0.016393596310755015,0.23864199127563449,0.7129340782989687,4.0,1683.1171676405324,1423.866510262571,259.2506573779615,2.0,0.8,2.4,0.6,1.2,1.6,8.0,6.0,seriea,Napoli,Empoli,2,2023-11-12
1.19,7.86,13.84,0.8403361344537815,0.1272264631043257,0.07225433526011561,0.8081577707877989,0.12235467522105352,0.06948755399114745,1.039816932818223,0.010897247358851694,0.27680092124124167,0.713630681795563,4.0,1671.021775846943,1497.1639577246408,173.8578181223022,2.6,1.2,2.4,1.6,0.6,2.0,8.0,6.0,seriea,Inter,Frosinone,0,2023-11-12
1.24,6.51,11.82,0.8064516129032259,0.15360983102918588,0.08460236886632826,0.7719723829072588,0.14704235864900167,0.0809852584437395,1.04466381279874,0.019202864369671536,0.2908070666266553,0.711033578672625,4.0,1684.068914774432,1401.9438226743184,282.12509210011353,2.0,1.0,1.2,0.8,0.8,1.2,8.0,7.0,laliga,Barcelona,Alaves,0,2023-11-12
2.17,3.52,3.46,0.4608294930875576,0.2840909090909091,0.28901734104046245,0.44570332799039736,0.27476597208498926,0.2795306999246134,1.0339377432189292,0.0511737237261469,0.07154544010627101,0.06759252917297888,4.0,1503.9693998248217,1564.706334659649,-60.73693483482725,0.8,2.2,1.2,1.8,1.4,0.6,8.0,8.0,laliga,Sevilla,Betis,1,2023-11-12
1.38,5.43,7.71,0.7246376811594204,0.1841620626151013,0.1297016861219196,0.6977724443111079,0.17733443336083402,0.1248931223280582,1.0385014298964412,0.018708286933869635,0.09861541461657998,0.37291922717929143,4.0,1664.017270572281,1514.0518451002752,149.9654254720058,2.4,1.0,2.2,1.4,1.2,1.6,9.0,7.0,laliga,Ath Madrid,Villarreal,0,2023-11-12
3.01,3.6,2.36,0.33222591362126247,0.2777777777777778,0.42372881355932207,0.32138479928581154,0.26871340162508134,0.4099017990891071,1.0337325049583623,0.047631397208144216,0.1052081270625041,0.03960744879438727,4.0,1435.3472280868223,1542.0503621518894,-106.70313406506716,0.8,2.0,1.6,2.2,2.0,1.2,7.0,8.0,bundesliga,Werder Bremen,Ein Frankfurt,1,2023-11-12
1.89,3.79,4.1,0.5291005291005292,0.2638522427440633,0.24390243902439027,0.5102935526138629,0.2544735658153564,0.23523288157078068,1.0368552108689828,0.02828427124746185,0.11379806676741036,0.19305115902267983,4.0,1485.8218458218353,1517.4889177228567,-31.667071901021473,0.8,1.2,1.4,1.0,2.0,1.2,8.0,7.0,epl,West Ham,Nott'm Forest,0,2023-11-12
1.41,5.26,7.17,0.7092198581560284,0.19011406844106465,0.1394700139470014,0.6827273467836099,0.18301246368153803,0.13426018953485216,1.0388039405440943,0.018708286933869722,0.18138357147217052,0.39236462633626884,4.0,1679.4735862315954,1557.6843203511023,121.78926588049308,1.6,2.0,1.8,2.0,1.0,1.0,7.0,8.0,epl,Liverpool,Brentford,0,2023-11-12
1.24,6.8,11.28,0.8064516129032259,0.14705882352941177,0.08865248226950355,0.7738248966942148,0.14110924586776857,0.08506585743801652,1.0421629187021413,0.008291561975888507,0.5915657190879134,0.7677035560683565,4.0,1572.8177464669373,1526.6426874008123,46.17505906612496,0.6,0.6,1.2,0.8,2.4,2.6,8.0,8.0,epl,Brighton,Sheffield United,1,2023-11-12
1.6,4.27,5.67,0.625,0.234192037470726,0.1763668430335097,0.6035388346973319,0.22615038302476137,0.1703107822779067,1.0355588805042357,0.0216506350946109,0.11255554184490427,0.14254385290148444,4.0,1590.6815072646687,1529.6630421357577,61.018465128910975,2.0,0.8,2.8,0.8,1.2,1.4,7.0,8.0,epl,Aston Villa,Fulham,0,2023-11-12
10.64,6.78,1.25,0.09398496240601503,0.14749262536873156,0.8,0.09024194424272367,0.14161862636321237,0.768139429394064,1.0414775877747466,0.788840129557314,0.2154501102343649,0.012247448713915901,4.0,1454.6337559891729,1704.4129111611105,-249.77915517193765,1.0,3.0,1.0,4.4,2.4,0.6,13.0,13.0,bundesliga,FC Koln,Bayern Munich,2,2023-11-24
9.25,5.33,1.36,0.10810810810810811,0.18761726078799248,0.7352941176470588,0.10485554300295238,0.18197256524902616,0.7131718917480216,1.0310194865431592,0.7291904758017621,0.17483921184905873,0.025980762113533087,4.0,1397.9082852492786,1475.3047630399642,-77.3964777906856,1.0,2.4,1.0,2.0,2.0,1.0,13.0,13.0,championship,Rotherham,Leeds,1,2023-11-24
1.5,5.1,5.7,0.6666666666666666,0.19607843137254904,0.17543859649122806,0.6421471172962225,0.18886679920477137,0.16898608349900593,1.038183694530444,0.025860201081971523,0.23010866998007715,0.3902242944769072,4.0,1697.5718752759853,1603.1191808971914,94.45269437879392,3.0,2.0,3.0,1.4,0.6,0.8,13.0,13.0,ligue1,Paris SG,Monaco,0,2023-11-24
1.76,3.74,5.15,0.5681818181818182,0.267379679144385,0.1941747572815534,0.5517741223923868,0.2596584105375937,0.18856746707001953,1.0297362546077566,0.036055512754639925,0.10985786271359918,0.11456439237389598,4.0,1399.9482539981507,1403.6878665717045,-3.7396125735538135,1.0,0.4,1.0,1.0,1.2,1.8,12.0,13.0,laliga,Alaves,Granada,0,2023-11-24
2.19,3.43,3.51,0.4566210045662101,0.29154518950437314,0.2849002849002849,0.44200544094809074,0.2822133864945535,0.27578117255735574,1.0330664789708681,0.014790199457749082,0.09120718173477352,0.04847679857416329,4.0,1476.959791944831,1414.7376684540725,62.22212349075858,1.6,0.4,1.4,1.2,1.6,2.2,14.0,15.0,laliga,Valencia,Celta,1,2023-11-25
2.01,3.65,3.79,0.49751243781094534,0.273972602739726,0.2638522427440633,0.4805317511871307,0.2646215944893514,0.25484665432351783,1.0353372832947347,0.03269174207655506,0.060415229867972764,0.09069178573608543,4.0,1505.9205495377907,1437.1116915492994,68.80885798849135,0.0,1.6,0.4,2.2,3.2,1.6,13.0,14.0,bundesliga,Union Berlin,Augsburg,1,2023-11-25
1.68,3.86,5.46,0.5952380952380952,0.2590673575129534,0.18315018315018314,0.5737479990852962,0.2497141550423051,0.17653784587239882,1.0374556359012317,0.02487468592766552,0.07595228765481656,0.11008519428152003,4.0,1480.8132060389753,1382.4922031344986,98.3210029044767,1.4,0.0,1.0,0.8,0.8,2.8,14.0,14.0,laliga,Getafe,Almeria,0,2023-11-25
2.65,3.7,2.6,0.37735849056603776,0.27027027027027023,0.3846153846153846,0.3655709671290139,0.261827854835645,0.37260117803534104,1.0322441454516926,0.030310889132455356,0.07949056547792314,0.02165063509461089,4.0,1541.8574543792377,1501.8850439035532,39.972410475684455,2.2,1.8,2.6,2.0,1.2,1.4,13.0,14.0,bundesliga,Ein Frankfurt,Stuttgart,2,2023-11-25
3.58,3.54,2.12,0.27932960893854747,0.2824858757062147,0.4716981132075471,0.27027182759763174,0.2733257465535372,0.45640242584883095,1.0335135978523093,0.09027735042633893,0.11121488209767613,0.043011626335213174,4.0,1535.5120586138544,1493.8800395180974,41.63201909575696,0.0,0.8,0.6,1.6,2.8,2.4,14.0,13.0,epl,Burnley,West Ham,2,2023-11-25
3.7,3.41,2.13,0.27027027027027023,0.29325513196480935,0.4694835680751174,0.261634001289565,0.2838844002262142,0.45448159848422093,1.0330089703101968,0.07693341276714552,0.0864219300872181,0.02487468592766545,4.0,1528.3351487918987,1502.537521599691,25.797627192207756,0.4,0.8,0.8,1.0,1.6,1.8,14.0,14.0,epl,Luton,Crystal Palace,0,2023-11-25
3.94,3.58,1.99,0.25380710659898476,0.27932960893854747,0.5025125628140703,0.24507051943584454,0.26971448228414174,0.4852149982800138,1.0356492783516025,0.10805091392487147,0.053851648071345085,0.0433012701892219,4.0,1485.580403821558,1580.92881595498,-95.34841213342202,0.4,0.8,0.4,1.0,1.4,1.0,20.0,13.0,ligue1,Strasbourg,Marseille,1,2023-11-25
3.89,3.52,2.03,0.2570694087403599,0.2840909090909091,0.4926108374384237,0.24867148539590953,0.2748102494858205,0.47651826511827006,1.0337711552696927,0.08291561975888508,0.06689544080129832,0.022912878474779245,4.0,1486.0502845875715,1634.9728836326976,-148.92259904512616,1.6,1.8,0.6,1.2,0.4,0.2,13.0,13.0,ligue1,Clermont,Lens,2,2023-11-25
5.39,4.09,1.65,0.1855287569573284,0.24449877750611249,0.6060606060606061,0.1790665771577012,0.23598260412714164,0.5849508187151572,1.036088140524047,0.11098986440211563,0.10885770528538614,0.012990381056766592,4.0,1489.2786208846662,1686.0644834505997,-196.78586256593348,1.2,2.0,1.2,1.4,1.2,1.0,14.0,13.0,laliga,Vallecano,Barcelona,1,2023-11-25
2.65,3.46,2.73,0.37735849056603776,0.28901734104046245,0.3663003663003663,0.36541801905660887,0.2798721822254374,0.3547097987179536,1.0326761979068666,0.06103277807866863,0.07681145747868615,0.04949747468305828,4.0,1617.8049024765191,1522.614627468512,95.19027500800712,1.6,1.6,1.8,2.8,1.2,2.0,14.0,13.0,epl,Newcastle,Chelsea,0,2023-11-25
1.75,4.37,4.24,0.5714285714285714,0.22883295194508008,0.23584905660377356,0.5515131130511396,0.22085765396784765,0.22762923298101279,1.036110579977425,0.025860201081971523,0.10828203913853855,0.11979148550710923,4.0,1752.410145345437,1683.8357620135364,68.57438333190066,2.0,2.2,3.0,2.2,1.4,0.6,13.0,13.0,epl,Man City,Liverpool,1,2023-11-25
4.74,3.82,1.78,0.21097046413502107,0.2617801047120419,0.5617977528089888,0.20392519104115928,0.2530380642762029,0.5430367446826377,1.0345483216560518,0.18275666882497069,0.09552486587271393,0.018027756377319962,4.0,1553.3221445691613,1680.6695287144298,-127.3473841452685,1.8,2.0,1.8,2.2,1.4,0.8,13.0,14.0,epl,Brentford,Arsenal,2,2023-11-25
3.36,3.54,2.2,0.2976190476190476,0.2824858757062147,0.45454545454545453,0.28765180391809236,0.27302544100700293,0.4393227550749047,1.0346503778707168,0.09874208829065749,0.08642193008721813,0.02061552812808824,4.0,1530.6181030860992,1462.8693564014018,67.74874668469738,0.8,1.2,1.0,1.2,2.4,2.4,13.0,14.0,epl,Sheffield United,Bournemouth,2,2023-11-25
3.32,3.63,2.19,0.30120481927710846,0.27548209366391185,0.4566210045662101,0.29149570440120126,0.26660213184903253,0.44190216374976626,1.0333079175072304,0.08046738469715527,0.07790218225441432,0.035619517121937554,4.0,1509.4307240265946,1568.8423307816504,-59.4116067550558,1.0,0.8,1.2,1.2,1.6,1.4,13.0,13.0,epl,Nott'm Forest,Brighton,2,2023-11-25
1.57,4.42,5.65,0.6369426751592356,0.22624434389140272,0.17699115044247787,0.6123399758232004,0.21750537602769787,0.1701546481491017,1.0401781694931163,0.033541019662496785,0.10319883720275128,0.07905694150420949,4.0,1545.925656511093,1457.3586286130476,88.56702789804535,0.8,0.8,1.4,0.8,2.4,2.8,13.0,14.0,bundesliga,Freiburg,Darmstadt,1,2023-11-25
1.48,5.38,5.62,0.6756756756756757,0.1858736059479554,0.17793594306049823,0.6500098891554661,0.17881312935875276,0.17117698148578112,1.0394852246841293,0.021213203435596444,0.1109898644021154,0.2919332115398998,4.0,1643.064185157478,1488.199382048293,154.864803109185,1.4,1.6,1.8,2.4,2.2,1.8,14.0,15.0,bundesliga,Dortmund,M'gladbach,0,2023-11-25
1.37,4.89,9.37,0.7299270072992701,0.20449897750511248,0.10672358591248667,0.7010779505932936,0.19641652194536038,0.10250552746134603,1.0411495707168692,0.02549509756796386,0.07314369419163898,0.30634947364080795,4.0,1667.8515339047963,1456.499663204221,211.35187070057532,2.4,0.6,2.2,0.6,1.0,1.2,13.0,21.0,laliga,Ath Madrid,Mallorca,0,2023-11-25
6.3,5.25,1.45,0.15873015873015872,0.19047619047619047,0.6896551724137931,0.15279241306638564,0.18335089567966276,0.6638566912539515,1.0388615216201424,0.18076227482525223,0.18425525772688278,0.016393596310755015,4.0,1435.540135859474,1634.9879925307412,-199.44785667126712,1.0,3.0,1.6,2.8,1.6,0.8,13.0,13.0,bundesliga,Werder Bremen,Leverkusen,2,2023-11-25
2.76,3.27,2.78,0.3623188405797102,0.3058103975535168,0.3597122302158274,0.35250459505362836,0.2975268141737046,0.349968590772667,1.0278414683490544,0.059319052588523366,0.03269174207655501,0.03832427429188961,4.0,1482.8572136348366,1482.2877041974746,0.5695094373620577,1.0,0.2,1.6,0.4,1.2,1.6,14.0,14.0,championship,Millwall,Coventry,2,2023-11-25
3.79,3.97,1.93,0.2638522427440633,0.2518891687657431,0.5181347150259068,0.25520682407879264,0.24363573381829323,0.5011574421029141,1.0338761265357133,0.1724818831066034,0.06015604707757967,0.018708286933869726,4.0,1489.7826245367091,1632.8811744694694,-143.0985499327603,0.2,2.0,1.2,2.4,2.8,0.8,15.0,13.0,bundesliga,Wolfsburg,RB Leipzig,0,2023-11-25
3.45,3.96,2.06,0.2898550724637681,0.25252525252525254,0.4854368932038835,0.2820103295928315,0.24569081744830018,0.4722988529588683,1.0278172181929042,0.06533567172685995,0.0954921462739214,0.036055512754639925,4.0,1459.668791876653,1523.3894261442608,-63.72063426760792,1.0,1.4,1.8,1.4,1.6,1.0,14.0,14.0,championship,Plymouth,Sunderland,0,2023-11-25
1.79,3.95,4.56,0.5586592178770949,0.2531645569620253,0.2192982456140351,0.5417973884716152,0.24552337350992182,0.21267923801846303,1.0311220204531553,0.02738612787525833,0.0746240577829966,0.04769696007084699,4.0,1421.0339543351315,1371.5623399291196,49.471614406011895,0.6,0.4,1.6,0.6,2.6,1.4,14.0,14.0,championship,Norwich,QPR,0,2023-11-25
1.61,4.15,5.96,0.6211180124223602,0.24096385542168672,0.16778523489932887,0.6031050130330569,0.23397567975499312,0.16291930721194994,1.029867102743376,0.022776083947860768,0.09013878188659971,0.1972308292331602,4.0,1528.940276004317,1447.8501835664526,81.09009243786431,1.8,2.2,1.2,1.8,0.8,0.4,14.0,14.0,championship,Leicester,Watford,0,2023-11-25
2.22,3.72,3.24,0.4504504504504504,0.26881720430107525,0.30864197530864196,0.4382198952879581,0.2615183246073299,0.30026178010471205,1.0279096300601676,0.020463381929681054,0.10084022015049365,0.036996621467371975,4.0,1445.6098170292757,1487.3281830928163,-41.71836606354054,2.2,1.8,1.0,1.4,0.2,1.0,14.0,15.0,championship,Stoke,Blackburn,2,2023-11-25
4.96,4.07,1.71,0.20161290322580647,0.24570024570024568,0.5847953216374269,0.19534080862231085,0.23805661198198075,0.5666025793957086,1.0321084705634789,0.13141061600951418,0.12316147936753605,0.018708286933869722,4.0,1455.3519812940017,1450.2080904861898,5.143890807811886,0.8,2.6,0.6,2.0,2.0,1.0,14.0,14.0,championship,Huddersfield,Southampton,1,2023-11-25
2.47,3.21,3.2,0.4048582995951417,0.3115264797507788,0.3125,0.393492359613403,0.30278072531000166,0.30372691507659544,1.0288847793459204,0.04031128874149273,0.03201562118716419,0.08613216588476118,4.0,1514.5444795829626,1441.6794574653995,72.86502211756306,1.6,1.4,1.6,1.6,1.4,0.8,15.0,14.0,championship,Preston,Cardiff,2,2023-11-25
2.72,3.42,2.68,0.3676470588235294,0.29239766081871343,0.3731343283582089,0.3558406062676647,0.2830077336397801,0.3611516600925552,1.0331790480004517,0.03344772040064908,0.10591860082157437,0.03640054944640261,4.0,1559.3604766675949,1665.3620652510333,-106.00158858343843,1.4,1.4,1.8,1.6,1.2,1.4,13.0,13.0,seriea,Atalanta,Napoli,2,2023-11-25
2.15,3.46,3.59,0.46511627906976744,0.28901734104046245,0.2785515320334262,0.4503950483884418,0.27986975550148846,0.26973519611006963,1.0326851521436562,0.02692582403567244,0.11445523142259607,0.08972179222463181,4.0,1640.6259051281625,1562.296747978705,78.32915714945739,1.0,1.2,1.0,1.0,1.2,1.2,14.0,13.0,seriea,Milan,Fiorentina,0,2023-11-25
4.82,3.69,1.79,0.20746887966804978,0.2710027100271003,0.5586592178770949,0.20004118878090293,0.2613004146135372,0.5386583966055599,1.037130807572245,0.11903255857117422,0.06164414002968982,0.028284271247461926,4.0,1409.3922942710585,1602.7717285942633,-193.3794343232048,0.4,2.0,0.8,1.2,2.0,0.6,15.0,13.0,seriea,Salernitana,Lazio,0,2023-11-25
2.72,3.55,2.64,0.3676470588235294,0.28169014084507044,0.3787878787878788,0.3575898171606483,0.27398431061322914,0.36842587222612255,1.0281250784564786,0.05545268253204713,0.046569840025492915,0.03897114317029981,4.0,1518.4518163793803,1575.2269970825537,-56.77518070317342,2.0,2.2,1.6,2.2,0.6,1.6,14.0,14.0,championship,West Brom,Ipswich,0,2023-11-25
3.59,3.49,2.16,0.2785515320334262,0.28653295128939826,0.4629629629629629,0.27095201981173106,0.2787156880011789,0.45033229218709,1.0280474462857874,0.04847679857416327,0.09256754290786813,0.032691742076555015,4.0,1468.7777364271599,1535.5144121467881,-66.73667571962824,1.4,2.0,0.4,1.4,0.6,1.2,14.0,14.0,championship,Bristol City,Middlesbrough,0,2023-11-25
2.19,3.26,3.79,0.4566210045662101,0.3067484662576687,0.2638522427440633,0.4445203976269028,0.29861953092114024,0.25686007145195705,1.027221713567942,0.02598076211353318,0.04387482193696062,0.1261942946412396,4.0,1418.854794285199,1398.2142452388534,20.64054904634554,0.2,0.6,0.8,0.4,2.2,1.8,14.0,14.0,championship,Birmingham,Sheffield Weds,0,2023-11-25
2.63,3.33,2.88,0.3802281368821293,0.3003003003003003,0.3472222222222222,0.3699614623476721,0.29219178557789116,0.33784675207443665,1.027750659404652,0.028722813232690072,0.07189401922274194,0.040000000000000036,4.0,1487.1565455434973,1501.0980052521575,-13.941459708660204,0.8,1.8,0.8,1.2,1.4,1.0,14.0,14.0,championship,Swansea,Hull,1,2023-11-25
2.36,3.93,2.82,0.42372881355932207,0.2544529262086514,0.3546099290780142,0.41027520490437797,0.2463739143955043,0.3433508807001177,1.0327916688459877,0.04264680527307998,0.07562241731127087,0.041231056256176644,4.0,1614.6383863477233,1596.352601497802,18.285784849921356,1.8,2.0,1.4,2.2,1.4,1.2,15.0,14.0,epl,Tottenham,Aston Villa,2,2023-11-26
